schoolnr pupilNR_new langPOST ses IQ_verb sex Minority denomina sch_ses sch_iqv sch_min
160.00 2646.00  52.00   9.27   1.63   0.00   0.00   1.00   4.534 -0.0268  0.240
160.00 2647.00  53.00  12.27  -0.37   0.00   0.00   1.00   4.534 -0.0268  0.240
160.00 2648.00  42.00   7.27   0.13   1.00   0.00   1.00   4.534 -0.0268  0.240
160.00 2649.00  54.00  22.27   2.63   1.00   0.00   1.00   4.534 -0.0268  0.240
161.00 2652.00  51.00  -7.73  -0.87   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2653.00  45.00  -7.73  -3.87   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2654.00  52.00  19.27   3.13   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2655.00  51.00   9.27   1.63   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2656.00  50.00  -7.73   2.13   1.00   1.00   1.00   3.821  0.1938  0.121
161.00 2657.00  44.00  20.27  -0.37   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2658.00  28.00  -7.73  -1.37   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2659.00  43.00 -10.73  -0.37   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2660.00  50.00  -0.73  -0.37   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2661.00  41.00  -9.73   1.63   1.00   1.00   1.00   3.821  0.1938  0.121
161.00 2662.00  51.00   9.27   1.63   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2663.00  53.00 -10.73  -0.87   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2664.00  35.00  10.27  -0.37   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2665.00  50.00   9.27   0.13   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2666.00  41.00   9.27   1.13   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2667.00  55.00  12.27   0.13   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2668.00  37.00  12.27  -1.37   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2669.00  44.00   2.27   1.13   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2670.00  52.00  15.27   0.63   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2671.00  49.00  15.27   3.13   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2672.00  48.00  -4.73   1.63   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2673.00  52.00  22.27   0.63   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2674.00  43.00  -7.73   0.13   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2675.00  54.00  -4.73  -0.37   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2676.00  39.00   5.27  -0.37   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2677.00  24.00  -0.73  -0.37   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2678.00  50.00   2.27   1.63   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2679.00  47.00   2.27  -3.87   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2680.00  48.00  15.27   1.63   1.00   0.00   1.00   3.821  0.1938  0.121
161.00 2681.00  40.00  -7.73  -0.87   0.00   0.00   1.00   3.821  0.1938  0.121
161.00 2682.00  58.00  15.27   5.13   0.00   0.00   1.00   3.821  0.1938  0.121
163.00 2683.00  36.00  -7.73   0.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2684.00  39.00  -7.73  -1.37   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2685.00  43.00  -1.73   0.13   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2686.00  46.00  -4.73   0.13   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2687.00  38.00   0.27   1.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2688.00  48.00  -7.73   0.63   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2689.00  44.00  -7.73  -1.37   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2690.00  44.00  -7.73   0.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2691.00  47.00  -4.73   1.63   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2692.00  40.00  -2.73   0.13   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2693.00  41.00  -7.73  -2.87   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2694.00  48.00   0.27   0.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2695.00  52.00  -1.73   1.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2696.00  48.00  -7.73   0.63   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2697.00  51.00   9.27  -0.37   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2698.00  43.00  -7.73  -0.37   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2699.00  54.00  21.27   0.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2700.00  46.00  12.27  -0.87   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2701.00  48.00   0.27   1.63   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2702.00  51.00  21.27   0.63   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2703.00  51.00  -7.73   1.13   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2704.00  56.00  12.27  -0.87   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2705.00  55.00   0.27   3.13   1.00   0.00   2.00   1.273  0.3332  0.000
163.00 2706.00  55.00  21.27   3.63   0.00   0.00   2.00   1.273  0.3332  0.000
163.00 2707.00  56.00  18.27   0.13   1.00   0.00   2.00   1.273  0.3332  0.000
164.00 2708.00  48.00   2.27   1.63   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2709.00  40.00  -9.73   0.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2710.00  35.00   0.27  -0.87   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2711.00  42.00  -7.73   0.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2712.00  44.00  -7.73  -2.87   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2713.00  31.00  -9.73  -4.37   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2714.00  35.00  -9.73  -0.87   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2715.00  37.00 -12.73   0.63   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2716.00  40.00  -4.73   0.13   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2717.00  50.00  -4.73   0.63   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2718.00  55.00   5.27   1.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2719.00  50.00  -4.73   2.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2720.00  39.00 -12.73   0.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2721.00  43.00  -4.73  -0.87   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2722.00  43.00  -7.73  -3.37   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2723.00  50.00  -2.73   0.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2724.00  45.00  -4.73   1.63   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2725.00  53.00  -4.73   0.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2726.00  40.00  -7.73  -0.37   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2727.00  48.00  -7.73   0.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2728.00  51.00  -4.73   0.63   0.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2729.00  37.00  -9.73  -0.87   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2730.00  47.00  -4.73  -0.37   1.00   0.00   2.00  -5.769 -0.1377  0.000
164.00 2731.00  54.00  -2.73   2.13   0.00   0.00   2.00  -5.769 -0.1377  0.000
165.00 2733.00  23.00  -7.73  -3.37   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2734.00  49.00  -7.73   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2735.00  21.00  -0.73  -0.87   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2736.00  31.00 -13.73   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2737.00  45.00  -7.73   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2738.00  35.00  -2.73  -1.37   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2739.00  36.00   3.27   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2740.00  36.00  -7.73  -1.37   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2741.00  38.00  -7.73   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2742.00  32.00 -10.73   0.13   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2743.00  46.00  -4.73   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2744.00  36.00   2.27  -3.37   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2745.00  34.00  -4.73   0.13   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2746.00  36.00  -7.73  -2.37   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2747.00  37.00  -4.73  -0.87   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2748.00  38.00  -4.73   0.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2749.00  29.00  -0.73  -0.87   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2750.00  43.00   6.27   3.13   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2751.00  44.00  -0.73   1.63   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2752.00  49.00  -1.73   2.63   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2753.00  42.00  -4.73   0.63   1.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2754.00  49.00  -7.73   2.63   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2755.00  42.00  -4.73   1.13   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2756.00  42.00   0.27   0.13   0.00   0.00   2.00  -4.381  0.1716  0.000
165.00 2757.00  47.00  -4.73   2.63   1.00   0.00   2.00  -4.381  0.1716  0.000
166.00 2758.00  38.00  -4.73   0.63   0.00   0.00   3.00  11.173  0.6748  0.000
166.00 2761.00  36.00   0.27  -2.37   1.00   0.00   3.00  11.173  0.6748  0.000
166.00 2762.00  45.00  15.27  -0.37   1.00   0.00   3.00  11.173  0.6748  0.000
166.00 2763.00  44.00   9.27   0.13   1.00   0.00   3.00  11.173  0.6748  0.000
166.00 2764.00  49.00  -1.73   1.13   0.00   0.00   3.00  11.173  0.6748  0.000
166.00 2765.00  46.00  21.27   2.63   0.00   0.00   3.00  11.173  0.6748  0.000
166.00 2767.00  52.00  16.27   1.63   1.00   0.00   3.00  11.173  0.6748  0.000
166.00 2768.00  49.00  18.27   4.13   0.00   0.00   3.00  11.173  0.6748  0.000
166.00 2769.00  50.00  21.27   2.13   0.00   0.00   3.00  11.173  0.6748  0.000
167.00 2770.00  43.00  13.27   0.63   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2772.00  26.00  17.27  -1.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2773.00  48.00  12.27   1.13   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2774.00  42.00   7.27  -2.87   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2775.00  41.00  19.27  -1.87   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2776.00  41.00   7.27  -3.87   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2777.00  55.00  -7.73   2.63   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2778.00  52.00  22.27   1.13   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2779.00  53.00  22.27  -0.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2780.00  47.00   7.27  -0.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2781.00  39.00   7.27  -3.37   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2782.00  41.00   7.27  -2.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2783.00  42.00  12.27   0.63   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2784.00  57.00  12.27   4.63   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2785.00  39.00  22.27   0.13   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2786.00  34.00  -7.73  -1.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2787.00  39.00  -7.73   0.13   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2788.00  37.00   7.27  -7.87   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2789.00  40.00  12.27  -1.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2790.00  42.00  -7.73  -0.87   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2791.00  46.00  12.27  -0.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2792.00  50.00  12.27   1.13   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2793.00  27.00  -7.73  -1.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2794.00  49.00  -2.73   1.13   1.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2795.00  43.00   7.27  -0.37   0.00   0.00   3.00   8.643 -0.7557  0.000
167.00 2796.00  25.00  12.27  -1.37   1.00   0.00   3.00   8.643 -0.7557  0.000
169.00 2797.00  33.00  -8.73   0.63   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2798.00  33.00  -6.73   0.13   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2799.00  40.00   6.27  -0.87   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2800.00  38.00   8.27  -0.37   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2801.00  38.00   3.27   0.63   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2802.00  32.00  -6.73  -0.87   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2803.00  41.00   9.27   0.63   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2804.00  41.00   9.27   1.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2805.00  43.00   3.27   0.63   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2806.00  46.00  13.27   0.13   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2807.00  42.00   3.27   5.13   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2808.00  45.00  -7.73   0.13   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2809.00  31.00  12.27   0.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2810.00  41.00  -7.73   1.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2811.00  51.00  -3.73   0.13   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2812.00  37.00  -8.73   2.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2813.00  39.00  -6.73   0.63   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2814.00  45.00   9.27   2.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2815.00  36.00  -7.73  -0.87   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2816.00  33.00  -8.73   0.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2817.00  49.00  11.27   1.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2818.00  51.00  16.27   1.63   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2819.00  44.00   3.27   4.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2820.00  50.00  18.27  -0.37   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2821.00  53.00  18.27   2.63   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2822.00  48.00   9.27   0.13   1.00   0.00   4.00   5.039  0.8832  0.000
169.00 2823.00  50.00  21.27   0.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2824.00  52.00  18.27   2.63   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2825.00  53.00   9.27   2.13   0.00   0.00   4.00   5.039  0.8832  0.000
169.00 2826.00  54.00  21.27  -0.37   1.00   0.00   4.00   5.039  0.8832  0.000
170.00 2827.00  42.00 -10.73  -2.37   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2828.00  51.00  -9.73   0.13   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2829.00  41.00  -9.73  -0.37   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2830.00  37.00 -12.73  -1.87   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2831.00  34.00  -9.73  -1.37   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2832.00  34.00 -12.73  -1.37   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2833.00  51.00 -12.73  -0.87   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2834.00  53.00  -9.73   1.63   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2835.00  57.00  22.27   1.63   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2836.00  49.00 -12.73   0.13   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2837.00  21.00 -17.73  -4.87   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2838.00  27.00 -12.73  -1.87   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2839.00  39.00  19.27   0.63   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2840.00  50.00 -12.73   2.63   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2841.00  38.00 -12.73  -1.87   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2842.00  42.00 -12.73   0.13   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2843.00  54.00  -9.73   2.63   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2844.00  37.00  -9.73   0.13   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2845.00  40.00  -9.73   0.13   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2846.00  51.00  15.27   2.13   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2847.00  25.00 -14.73  -3.37   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2848.00  25.00  -9.73  -2.87   0.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2849.00  47.00  -7.73  -0.37   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2850.00  25.00  -9.73  -4.37   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2851.00  52.00   0.27  -0.87   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2852.00  50.00  -9.73   0.13   1.00   0.00   2.00  -7.616 -0.6076  0.000
170.00 2853.00  47.00 -12.73   0.13   0.00   0.00   2.00  -7.616 -0.6076  0.000
171.00 2855.00  40.00 -17.73   0.13   0.00   0.00   2.00   0.818  0.1332  0.043
171.00 2856.00  31.00  -9.73  -3.87   0.00   0.00   2.00   0.818  0.1332  0.043
171.00 2857.00  43.00  -9.73   1.13   1.00   0.00   2.00   0.818  0.1332  0.043
171.00 2858.00  27.00 -17.73  -4.37   1.00   1.00   2.00   0.818  0.1332  0.043
171.00 2862.00  37.00  21.27  -2.37   1.00   0.00   2.00   0.818  0.1332  0.043
171.00 2866.00  43.00 -17.73  -0.37   0.00   0.00   2.00   0.818  0.1332  0.043
171.00 2869.00  46.00  13.27   0.63   1.00   0.00   2.00   0.818  0.1332  0.043
171.00 2870.00  46.00  13.27   1.13   1.00   0.00   2.00   0.818  0.1332  0.043
171.00 2875.00  48.00   6.27   4.13   0.00   0.00   2.00   0.818  0.1332  0.043
171.00 2876.00  53.00  21.27   1.13   1.00   0.00   2.00   0.818  0.1332  0.043
172.00 2877.00  25.00  -7.73  -2.37   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2878.00  29.00  -7.73  -3.87   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2879.00  35.00  -2.73  -2.37   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2880.00  42.00  -7.73  -0.87   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2881.00  23.00  -7.73  -2.37   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2882.00  32.00  -7.73  -3.87   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2883.00  29.00 -13.73   0.63   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2884.00  37.00  -2.73  -3.87   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2885.00  32.00  -7.73  -6.37   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2886.00  38.00  -7.73   0.13   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2887.00  39.00  -7.73   0.13   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2888.00  47.00   6.27   4.13   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2889.00  35.00 -10.73  -1.87   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2890.00  46.00  -7.73   0.13   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2891.00  45.00   6.27  -0.37   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2892.00  45.00   3.27   0.63   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2893.00  37.00  -8.73   0.13   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2894.00  40.00  -3.73   1.13   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2895.00  44.00   3.27   1.63   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2896.00  48.00   8.27   3.63   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2897.00  50.00  -6.73   0.13   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2898.00  51.00  15.27   2.63   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2899.00  51.00  -2.73  -0.87   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2900.00  28.00 -10.73   0.13   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2901.00  38.00   0.27  -1.37   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2902.00  40.00  -2.73  -0.87   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2903.00  47.00  -8.73   0.63   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2904.00  46.00 -12.73  -0.87   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2905.00  50.00   9.27   3.13   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2906.00  54.00  -4.73   4.13   1.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2907.00  54.00  -4.73   2.63   0.00   0.00   2.00  -3.696 -0.2262  0.000
172.00 2908.00  46.00  -4.73  -0.87   0.00   0.00   2.00  -3.696 -0.2262  0.000
174.00 2909.00  51.00 -14.73   1.63   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2910.00  36.00 -14.73   2.63   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2911.00  32.00  -4.73   0.13   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2912.00  34.00 -14.73   0.63   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2913.00  30.00 -14.73  -0.87   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2914.00  35.00  -8.73   0.13   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2915.00  44.00 -12.73   0.63   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2916.00  31.00  -0.73  -0.37   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2917.00  40.00  -3.73  -0.87   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2918.00  42.00 -14.73  -1.37   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2919.00  43.00  -1.73  -0.87   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2920.00  44.00 -14.73   1.63   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2921.00  38.00 -16.73  -0.87   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2922.00  37.00 -10.73   0.13   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2923.00  37.00 -14.73  -2.87   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2924.00  44.00  15.27   0.63   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2925.00  46.00 -12.73   0.13   1.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2926.00  50.00 -10.73   1.63   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2927.00  39.00  -6.73  -1.37   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2928.00  54.00   9.27   0.63   0.00   0.00   5.00  -7.680  0.2522  0.000
174.00 2929.00  55.00   7.27   4.13   1.00   0.00   5.00  -7.680  0.2522  0.000
175.00 2930.00  56.00  12.27   4.13   0.00   0.00   1.00   8.416  1.0974  0.071
175.00 2931.00  53.00  17.27   4.13   1.00   0.00   1.00   8.416  1.0974  0.071
175.00 2932.00  37.00   2.27  -1.37   0.00   0.00   1.00   8.416  1.0974  0.071
175.00 2933.00  53.00   2.27   1.13   0.00   1.00   1.00   8.416  1.0974  0.071
175.00 2934.00  42.00  -4.73  -0.87   0.00   0.00   1.00   8.416  1.0974  0.071
175.00 2935.00  42.00   5.27   0.63   0.00   0.00   1.00   8.416  1.0974  0.071
